RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
1,1,1,6,1.52
65,1,4,2,0.7
80,2,3,4,1.58
3,1,2,4,0.65
40,2,2,1,0.05
12,2,1,4,0.61
51,1,1,14,2.72
63,2,2,15,5
26,1,6,12,1.65
30,2,7,7,1.43
58,2,6,8,3.2
9,1,7,10,1.88
14,1,3,14,3.19
35,2,3,7,1.18
24,2,4,6,1.06
35,1,1,9,2.19
60,2,4,77,NA
10,2,3,9,1.67
60,2,7,NA,NA
53,1,6,15,5
20,2,4,5,1.46
2,2,1,1,0.04
10,1,7,NA,NA
56,1,3,4,1.33
1,1,3,15,5
77,2,3,4,0.62
78,2,3,8,2.6
15,2,2,10,2.29
10,1,7,4,0.93
9,1,4,4,0.66
4,1,4,NA,NA
13,2,3,15,4.88
3,2,7,15,3.21
8,1,6,6,1.02
15,1,7,15,4.85
62,1,4,14,5
14,2,4,5,0.6
7,1,4,5,0.54
17,1,4,7,1.33
64,1,3,15,5
80,1,3,7,2.75
79,1,7,NA,NA
80,2,3,6,2.06
51,2,3,9,2.79
33,1,6,15,5
2,2,3,8,1.53
80,2,3,3,1.16
0,2,3,6,1.1
33,2,4,6,1.04
0,2,1,1,0
27,2,3,8,3.04
1,1,4,4,0.71
9,2,4,4,0.42
36,1,3,8,2.03
0,1,3,15,2.76
5,2,1,99,NA
18,2,2,NA,NA
80,2,3,7,2.16
50,1,1,10,2.79
67,1,4,14,5
20,2,2,NA,NA
55,2,1,6,2
54,2,1,8,1.7
14,2,1,15,4.76
46,2,1,8,1.31
49,1,6,15,5
2,2,3,8,1.53
28,2,3,14,4.45
15,2,2,8,1.79
16,1,7,3,0.53
19,2,7,6,1.64
43,2,4,8,2.92
16,1,7,6,1
80,2,6,10,2.85
24,1,3,14,3.62
71,1,1,9,1.68
21,1,3,9,2.79
46,1,7,15,5
41,2,1,15,4.66
47,2,6,8,2.2
4,1,3,6,0.95
53,2,1,10,4.28
35,1,1,10,2.89
3,1,3,10,1.5
80,2,3,15,5
44,1,3,1,0.02
0,2,2,9,2.69
17,1,3,14,3.46
0,1,3,6,1.22
24,1,6,15,3.04
8,1,6,15,3.03
69,1,7,9,2.06
26,2,3,14,4.86
55,1,2,8,2.06
21,2,2,4,1.05
58,2,3,4,0.06
65,1,3,3,0.88
29,1,3,6,0.89
16,2,2,1,0.05
18,1,2,99,NA
32,1,1,7,1.83
12,2,7,15,5
13,2,6,8,1.99
61,1,3,5,1.23
0,1,3,14,3.66
70,2,2,14,5
27,1,1,15,1.98
39,2,2,77,NA
2,2,1,6,0.5
13,1,1,8,1.87
48,2,1,99,NA
9,1,7,7,1.8
48,1,6,15,5
10,2,3,15,5
71,2,4,3,0.89
55,2,3,15,3.48
57,2,4,10,3.37
11,1,4,5,0.68
50,1,3,6,2.47
80,1,3,15,3.47
46,1,3,NA,NA
28,2,6,6,2.25
4,1,1,7,1.54
33,2,6,15,5
67,1,4,15,5
16,1,3,3,0.42
3,2,3,14,2.55
16,2,6,15,4.81
13,1,7,15,5
18,1,6,8,1.7
58,1,4,6,1.04
1,1,3,3,0.41
70,1,3,7,2.99
44,1,6,15,5
3,2,3,8,1.41
13,1,4,8,2.03
5,1,4,NA,NA
48,2,3,10,2.79
42,1,4,9,4.98
74,2,2,15,5
21,1,6,5,0.7
47,1,3,14,4.57
1,2,2,15,3.47
45,1,4,10,3.18
6,1,6,15,5
2,1,3,5,1.35
18,2,6,NA,NA
39,2,3,5,0.59
3,1,1,1,0
4,1,3,2,0.29
71,2,6,12,NA
21,2,4,6,0.74
14,1,7,15,4.07
69,2,3,6,1.52
34,1,4,5,0.8
54,1,4,14,4.11
36,2,1,15,3.32
58,1,3,8,3.08
4,1,3,8,1.83
43,2,3,12,NA
30,2,6,9,2.65
1,1,7,12,NA
57,1,4,3,0.99
36,2,3,7,1.51
9,1,3,15,5
61,1,3,7,2.24
29,1,3,14,3.73
70,2,3,10,5
24,1,3,5,0.96
80,1,3,12,NA
25,2,1,5,0.71
31,2,3,6,1.67
49,1,6,NA,NA
60,1,6,6,1
15,2,4,15,3.4
25,1,3,15,5
7,1,1,3,0.37
8,1,4,NA,NA
27,2,4,10,5
9,1,4,14,2.37
55,2,6,14,4.86
13,2,4,15,5
51,1,2,9,2.54
64,1,3,14,5
30,2,4,12,2.45
63,2,3,2,0.62
27,2,3,15,5
6,1,4,2,0.33
8,2,1,3,0.48
68,2,3,6,1.97
36,2,3,15,5
19,2,3,3,0.5
41,2,4,6,1.64
32,1,1,6,1.01
73,1,2,7,2.21
47,1,2,4,0.62
6,2,3,14,2.43
33,1,3,14,4.31
59,1,3,15,5
50,1,4,77,NA
36,2,4,7,2.2
12,1,2,10,2.29
5,1,6,3,0.66
12,2,3,15,5
45,1,4,NA,NA
80,1,3,9,3.34
66,2,3,7,3.29
63,2,1,5,1.35
42,1,2,3,0.34
30,2,3,10,1.75
14,2,1,6,1.42
12,1,1,4,0.76
74,1,2,5,1.48
70,2,4,4,1.39
16,1,6,15,5
5,1,1,1,0.01
10,2,1,NA,NA
33,2,6,15,2.39
80,1,4,3,1
36,2,3,4,0.33
14,2,3,6,0.85
63,1,3,14,4.62
6,1,3,15,3.73
21,2,6,15,5
38,1,2,8,2.03
54,2,1,99,NA
25,1,1,4,0.4
29,1,1,10,2.89
39,1,3,5,0.59
63,2,6,15,5
20,2,6,8,1.6
31,1,1,13,NA
17,1,4,15,4.17
26,2,3,6,1.72
42,2,1,14,3.88
0,1,3,4,0.61
54,2,2,15,5
37,2,4,1,0
39,2,4,9,2.43
8,1,4,2,0.3
56,2,6,NA,NA
35,2,1,8,1.7
11,1,2,NA,NA
9,1,4,3,0.67
74,2,6,14,4.57
0,1,4,8,1.99
56,2,4,14,2.37
80,2,3,4,1.08
21,2,6,15,4.52
80,1,4,2,0.66
38,2,2,8,2.03
61,1,3,15,4.81
73,1,4,4,0.78
71,1,6,15,5
11,2,3,15,5
4,2,1,77,NA
80,2,3,6,1.28
3,1,3,2,0.25
48,1,4,8,2.92
11,2,4,14,0
39,2,6,9,4.94
26,2,4,5,0.96
0,1,1,6,1.14
21,2,1,4,1.06
5,1,7,4,0.5
46,2,6,8,2.73
14,2,7,15,5
19,2,3,3,0.55
69,1,4,3,0.83
16,1,2,4,0.41
17,1,3,14,3.19
13,2,3,6,1.72
14,1,3,9,1.82
26,2,3,6,1.32
11,1,3,7,1.21
11,2,3,15,4.08
77,2,4,5,1.65
3,1,2,NA,0.87
80,2,6,3,0.74
8,2,2,15,5
4,2,3,7,1.39
17,1,3,6,1.15
33,2,4,2,0.75
54,2,2,15,5
37,2,3,14,2.99
31,2,1,6,0.81
58,1,6,15,5
18,1,3,8,1.83
21,2,1,6,1.35
80,1,3,99,NA
64,1,4,99,NA
61,2,4,2,0.75
30,2,6,NA,NA
48,2,1,99,NA
14,2,4,6,1.57
51,2,4,99,1.12
64,2,1,6,0.91
10,2,1,15,5
25,1,1,6,1.59
21,2,4,9,1.08
39,1,3,15,0.49
9,2,4,9,2.24
19,2,2,1,0.12
65,2,2,99,NA
0,1,4,2,0.28
9,2,1,5,0.9
63,2,4,8,4.15
56,2,6,5,1.3
19,2,3,14,4.21
80,1,3,14,5
6,2,6,9,1.5
51,1,3,12,NA
43,2,6,77,NA
19,2,6,9,3.08
27,1,3,4,1.32
36,1,6,10,3.46
14,1,3,9,2.08
22,1,3,3,1.08
22,1,4,8,1.99
65,1,3,5,1.46
11,2,3,14,3.66
13,1,3,8,1.6
40,2,3,12,NA
39,2,3,14,2.28
35,2,3,6,1.11
22,2,7,9,2.55
0,2,4,3,0.4
2,2,4,3,0.58
20,2,1,8,1.7
64,1,3,14,3.03
8,1,3,7,1.69
27,2,6,15,5
62,2,1,6,1.94
0,2,4,3,0.35
18,2,4,6,0.92
4,1,6,77,NA
54,1,1,14,5
11,1,3,15,5
28,1,3,7,2.11
24,1,7,9,3.35
47,1,3,15,5
16,2,4,99,NA
67,2,4,6,2.16
27,1,1,9,2.39
2,2,2,6,0.85
51,1,7,4,1.17
42,1,4,NA,NA
12,1,3,10,1.67
13,2,2,6,1.44
15,1,2,3,0.34
66,1,3,7,2.17
8,2,4,10,4.25
77,2,6,9,3.92
10,2,7,15,5
47,2,6,15,5
57,1,1,15,5
9,2,3,15,4.81
8,1,3,6,0.95
25,1,3,9,3.77
2,1,3,6,1.52
55,2,6,8,3.08
48,2,6,14,3.59
6,2,3,15,3.79
71,2,2,8,2.77
14,1,4,15,4.32
9,1,3,6,1.02
69,1,3,8,3.04
22,2,3,12,NA
20,2,6,5,0.88
28,2,3,8,3.04
71,1,3,6,1.68
33,2,1,8,1.89
18,1,7,1,0
65,1,1,NA,NA
7,1,4,3,0.69
54,1,6,15,5
32,2,1,4,0.49
75,1,3,14,5
80,2,3,15,5
5,1,4,7,2.07
7,1,2,5,0.76
18,2,7,6,1.04
80,2,3,13,NA
0,2,1,7,1.11
64,1,3,7,2.28
1,1,7,15,3.15
30,2,3,14,2.43
75,1,1,15,5
24,2,3,15,3.91
24,2,1,99,NA
1,1,1,3,0.58
22,1,7,7,2.13
7,1,3,10,3.56
66,2,4,14,3.25
27,2,2,15,4.08
15,2,7,2,0.33
11,1,4,5,0.54
61,1,4,10,5
45,1,3,15,5
32,1,4,8,1.65
14,2,4,7,1.63
41,1,6,15,4.78
61,1,2,15,4.07
1,1,3,6,1
50,2,4,14,4.62
10,1,4,9,1.18
23,1,4,1,0
27,2,3,14,4.86
1,1,3,15,3.92
26,1,4,6,2.74
26,1,1,14,3.31
57,2,2,15,5
79,1,3,7,2.59
79,1,3,13,NA
47,2,3,8,3.33
63,2,2,8,2.77
29,2,6,2,0.09
78,1,4,15,5
47,2,3,15,3.79
1,1,3,15,5
2,2,1,4,0.99
65,1,4,8,2.03
57,1,3,13,1.33
5,2,6,NA,NA
6,2,4,12,3.31
4,1,7,7,1.13
55,1,2,14,3.59
47,1,3,14,3.46
72,1,1,6,1.7
10,1,4,10,2.06
11,2,1,5,0.8
17,2,4,5,0.81
20,1,3,14,2.46
14,2,7,9,2.69
10,1,7,9,1.58
67,1,3,NA,NA
43,2,2,8,1.79
1,2,2,NA,NA
14,1,4,1,0
10,2,4,7,2.07
17,1,3,14,3.59
72,1,3,7,1.78
80,2,3,15,5
33,2,2,3,0.57
45,2,2,6,1.1
6,1,6,15,5
6,2,1,2,0.42
22,2,2,12,NA
80,2,3,7,2.16
51,2,1,3,0.67
60,1,1,6,0.91
34,2,4,1,0.05
17,1,4,99,NA
66,1,1,4,1.49
4,1,3,10,2.59
10,2,4,NA,NA
5,2,4,14,3.88
61,1,4,9,2.97
6,1,4,99,NA
26,2,3,10,1.5
7,2,3,4,0.04
64,2,2,6,1.22
69,2,4,9,4.81
1,1,1,5,0.71
56,1,3,77,NA
1,2,3,12,NA
75,1,1,NA,NA
51,1,2,5,1.74
2,2,6,10,2.43
14,2,1,15,4.07
28,2,1,7,1.36
42,2,3,15,5
47,1,3,5,0.59
17,2,1,13,NA
33,1,4,6,1.77
18,1,6,5,1.37
10,2,3,14,1.81
40,2,3,8,1.56
5,1,4,7,1.02
45,1,4,14,5
37,2,1,10,2.46
5,1,2,14,3.67
6,2,1,7,1.54
7,1,4,9,1.29
63,1,7,8,3.16
32,1,6,NA,NA
8,1,4,10,2.06
80,2,3,5,1.48
44,1,4,8,2.73
32,2,2,14,2.73
42,2,3,6,1.06
56,1,1,6,1.44
5,1,2,6,0.73
60,1,4,NA,NA
32,2,6,8,2.03
32,2,4,5,1.48
2,1,7,15,5
0,1,3,4,0.61
4,2,7,9,2.15
43,2,7,6,0.87
43,1,3,6,1.02
22,2,1,8,1.2
39,1,4,14,4.77
36,2,2,6,1.02
48,1,4,8,2.45
62,2,2,6,1.35
7,1,1,6,0.78
17,1,4,7,1.69
1,1,7,5,0.81
60,2,3,5,0.59
41,2,1,1,0.12
58,1,3,14,3.85
66,1,3,5,1.48
57,1,4,2,0.79
0,2,2,NA,NA
42,2,1,15,5
12,1,3,15,5
4,1,6,15,4.81
74,1,4,7,2.32
3,2,6,15,4.17
30,2,4,7,2.07
65,2,4,3,1.04
30,2,4,10,3.95
15,1,1,5,0.45
14,2,3,4,0.6
11,2,1,2,0.22
5,2,2,77,NA
74,2,3,15,5
59,1,3,7,2
59,2,1,10,2.38
69,2,1,7,1.96
8,1,6,9,1.32
65,2,4,77,NA
30,2,6,14,2.71
77,1,3,12,NA
61,1,3,5,1.89
9,2,1,9,2.43
58,1,3,14,4.93
5,1,4,1,0
11,2,4,6,0.9
36,2,3,15,5
32,2,4,NA,NA
70,1,7,5,1.3
62,1,3,6,2.8
9,1,1,10,2.85
22,2,6,99,NA
61,2,2,4,0.91
28,1,6,9,3.69
8,2,3,2,0.24
57,2,3,8,2.6
45,2,4,5,1.85
80,1,3,6,1.69
30,1,2,15,5
28,2,4,77,NA
13,1,3,15,3.48
2,1,1,15,4.88
55,2,6,3,1.07
25,2,3,8,2.77
9,2,1,14,2.52
18,2,3,6,0.87
80,2,3,15,4.74
18,2,1,1,0
80,2,3,7,2.19
26,1,4,5,0.98
55,2,6,9,3.65
40,2,3,7,0
0,2,2,4,0.58
60,2,6,15,5
24,2,3,6,1.14
36,1,2,8,3.71
36,2,3,15,5
35,1,6,8,3.14
71,1,3,5,1.66
60,2,6,3,0.74
11,2,4,7,1.59
23,2,4,3,0.69
18,2,3,10,2.64
75,2,3,10,4.1
2,1,3,10,3.46
33,2,3,15,5
59,2,3,15,5
60,1,3,12,NA
65,2,2,99,NA
15,1,4,6,1.04
18,2,2,7,1.42
45,2,4,NA,NA
18,2,1,15,4.93
43,2,6,5,1.15
66,1,4,9,3.46
1,1,3,15,5
61,2,4,NA,NA
56,2,7,2,0.61
29,2,4,6,1.2
40,2,4,14,3.25
36,1,4,NA,NA
11,2,4,15,4.32
70,1,3,15,5
47,2,4,9,3.34
27,2,4,9,2.6
14,2,4,10,2.06
53,2,7,9,2.89
30,1,3,8,4.28
60,1,1,7,1.92
4,1,3,10,1.5
48,1,6,8,1.52
0,1,4,1,0.12
8,2,4,4,0.73
2,2,4,2,0.35
80,2,3,7,2.88
9,2,4,3,0.35
55,1,1,77,NA
9,2,7,6,1.57
35,2,3,7,1.21
9,1,2,10,4.43
62,1,2,9,2.39
13,1,2,13,NA
3,2,1,14,2.23
41,1,1,NA,NA
47,2,3,6,1.66
3,1,7,6,0.87
62,1,1,12,NA
3,1,7,8,1.83
8,2,4,15,4.74
46,2,2,9,1.82
35,2,6,15,4.08
21,2,4,3,0.59
16,1,4,15,5
0,1,7,14,3.05
27,2,2,7,0.85
3,1,4,8,2.03
3,1,3,7,1.55
43,1,3,14,2.01
29,1,6,12,5
25,1,1,NA,NA
1,1,4,3,0.69
18,1,4,1,0.33
0,1,7,8,1.74
45,1,3,3,0.35
9,1,3,15,4.3
5,2,2,3,0.25
11,1,1,NA,NA
17,1,4,1,0.1
7,1,3,6,1.2
8,2,3,8,1.56
8,2,7,8,1.73
79,2,7,2,0.62
57,1,1,14,5
49,2,4,14,5
5,1,7,15,3.21
12,1,1,8,1.89
11,1,3,14,3.59
0,1,1,15,3.98
59,1,6,5,0.96
80,2,6,15,5
12,1,3,15,4.07
39,2,4,5,0.74
63,2,6,15,5
62,2,1,2,0.73
33,1,6,15,5
12,2,3,6,1.32
57,1,1,8,2.55
70,2,3,14,4.86
63,1,2,7,1.5
13,2,1,6,1.04
22,2,1,3,0.41
77,1,6,15,5
15,1,4,9,1.87
12,1,1,14,2.82
55,2,6,9,2.94
7,2,4,9,1.62
4,1,6,9,1.32
1,2,1,13,NA
74,1,6,14,3.86
6,2,3,15,5
10,1,4,5,0.73
49,1,4,15,5
47,1,6,15,5
44,2,7,9,3.49
14,1,3,9,1.67
45,1,3,NA,NA
2,2,3,15,3.23
45,1,7,6,1.34
0,1,3,14,2.99
3,2,3,6,0.89
53,1,3,7,2.43
37,2,1,8,1.99
19,2,3,NA,NA
56,2,3,7,2.13
55,2,4,4,0.62
67,2,4,5,1.27
12,2,4,6,1.05
0,2,4,1,0.06
52,1,3,15,5
16,1,7,15,3.98
77,2,4,2,0.74
65,2,1,NA,NA
2,1,6,9,1.5
11,2,6,15,5
74,2,3,6,2.04
8,1,2,7,0.85
5,2,4,7,1.64
51,2,3,5,0.68
9,2,1,99,0.63
66,2,6,15,5
17,1,3,14,2.28
80,2,3,9,2.94
55,1,7,NA,NA
6,2,4,1,0
17,2,7,10,3.43
58,2,1,7,2.59
68,1,4,NA,NA
65,2,1,5,1
15,1,6,15,5
80,1,3,7,2.13
49,2,4,15,5
2,2,3,6,1.14
1,2,4,8,2.15
31,1,3,15,5
40,1,3,2,0.77
34,1,4,9,1.72
50,2,2,9,3.65
66,1,4,8,3.07
9,1,7,10,2.75
73,2,4,15,4.27
79,1,4,14,5
1,1,4,14,4.41
38,2,1,14,3.67
29,2,3,9,2.89
33,1,1,1,0.04
13,1,3,14,1.37
28,2,3,14,3.75
29,1,1,10,2.59
67,1,2,5,0.81
32,2,1,7,1.82
9,2,2,99,NA
48,2,1,5,0.93
6,1,4,7,1.91
22,2,1,9,1.95
19,1,7,1,0.12
28,2,1,99,NA
36,1,4,7,1.59
68,2,3,15,5
26,1,4,NA,NA
0,1,2,99,NA
61,2,4,NA,NA
60,1,2,15,5
50,1,3,14,2.03
16,2,3,14,2.89
0,2,3,3,0.35
13,2,2,8,2.03
40,2,6,7,1.79
2,1,4,6,0.85
80,2,3,6,2.65
52,2,6,9,1.9
80,1,3,7,2.46
8,1,4,4,0.61
19,2,2,NA,NA
3,2,1,5,0.45
2,2,3,5,1.1
55,1,3,5,0.68
19,2,7,1,0.12
2,2,2,15,4.81
28,1,4,6,1.05
32,1,7,NA,NA
30,2,6,14,3.92
18,1,3,6,0.87
19,1,2,10,3.13
52,2,4,7,3.32
75,1,3,6,1.88
17,1,4,8,2.07
1,2,4,6,0.89
6,1,3,15,4.51
17,1,4,8,2.45
67,2,3,NA,NA
6,1,4,4,0.61
38,2,6,15,5
4,1,3,8,1.87
8,1,2,15,4.34
18,2,4,6,1.07
80,1,2,NA,NA
59,2,6,15,5
80,1,3,5,1.48
51,2,1,7,1.96
55,2,3,15,5
67,1,3,NA,NA
74,1,3,7,3.46
9,1,4,99,NA
19,1,4,7,2.02
11,2,1,9,2.39
80,2,3,8,2.5
0,1,1,77,NA
55,1,4,7,1.21
9,1,1,9,1.91
29,1,6,15,2.66
16,1,3,NA,NA
1,1,3,5,0.59
80,2,3,9,2.32
2,1,7,15,4.25
52,2,2,5,1.89
34,2,4,13,NA
72,1,1,3,0.87
10,1,4,14,3.74
10,1,2,7,0.85
11,1,4,6,1.04
57,2,1,99,NA
11,2,4,3,0.64
13,2,4,9,1.58
80,2,3,5,1.66
79,2,3,5,1.26
37,2,4,1,0
64,2,4,4,1.58
12,1,3,9,2.08
56,1,4,5,NA
37,1,1,9,1.91
70,2,6,6,2.01
61,1,2,7,1.79
39,1,3,15,5
14,1,2,6,1.1
4,2,4,NA,0.06
10,1,1,77,NA
58,1,6,15,5
10,1,4,13,NA
12,2,4,6,0.89
20,1,1,15,5
0,1,1,3,0.37
33,2,2,99,NA
0,2,3,10,2
47,2,3,15,4.9
4,1,6,15,5
52,1,6,15,5
80,1,7,3,1.19
46,2,4,8,2.45
4,2,3,7,1.6
77,2,6,NA,NA
56,2,6,8,1.54
0,2,7,3,0.82
32,2,1,99,NA
0,2,7,15,5
14,2,1,99,1.15
35,2,2,99,NA
0,2,7,4,0.52
1,2,1,3,0.28
9,2,6,15,4.08
61,2,4,NA,NA
15,2,4,15,4.27
31,2,3,12,NA
12,1,3,14,2.28
33,2,3,15,5
76,2,3,NA,NA
6,2,2,NA,NA
66,1,3,14,4.29
9,1,3,9,1.55
7,2,7,12,NA
65,1,4,8,4.05
7,2,1,7,1.09
65,2,3,6,1.27
52,1,4,15,4.9
60,1,1,8,1.78
3,2,2,99,NA
74,2,3,4,1.41
25,1,3,4,0.66
14,1,3,14,3.05
45,2,4,77,NA
5,1,3,15,3.98
70,1,3,6,1.79
17,1,1,8,1.99
8,1,7,7,1.43
46,1,1,15,4.78
0,1,3,15,5
69,2,1,8,2.59
30,1,4,NA,NA
41,1,3,2,0.41
9,1,3,7,1.71
53,2,2,2,0.49
50,2,6,15,5
62,1,2,NA,1
27,2,4,1,0.14
59,2,7,9,2.39
59,1,3,5,1.97
65,1,2,4,0.92
78,1,4,5,1.46
54,1,4,NA,0.66
29,2,1,6,1.2
63,1,3,15,5
6,2,4,7,1.02
80,1,3,5,1.36
13,1,1,7,1.09
0,1,3,15,4.17
33,2,1,6,1.01
24,1,6,NA,NA
3,2,6,NA,NA
18,1,1,13,NA
9,1,2,4,0.94
59,1,4,4,0.99
10,2,4,1,0.09
14,2,4,9,2.39
71,1,1,7,1.04
7,2,3,15,4.93
54,1,1,7,3.21
4,2,3,15,5
11,2,1,9,1.28
36,2,2,9,3.39
3,1,4,2,0.29
4,1,4,4,0.42
29,2,1,4,1.32
8,2,4,3,0.73
19,1,6,1,0.17
64,2,1,6,0.53
6,1,2,15,5
41,2,4,4,1.24
43,1,1,14,2.15
1,2,3,7,1.83
26,1,7,77,NA
18,1,3,15,3.23
4,2,6,9,1.67
7,1,4,1,0
76,1,3,14,4.86
11,1,7,15,5
28,2,3,7,2.88
11,2,4,14,3.41
40,1,7,15,5
43,1,7,6,1.22
36,2,3,14,5
23,1,1,4,0.49
54,2,1,8,2.92
1,1,3,10,2.57
43,2,7,1,0.12
33,1,6,10,3.33
67,1,1,12,1.75
18,1,7,14,4.09
27,1,3,15,4.08
39,1,3,8,2.77
61,1,4,7,2.43
38,1,4,7,1.14
39,1,6,15,5
46,1,4,4,1.15
16,2,4,1,0.12
42,1,1,12,NA
80,2,3,4,1.49
5,2,3,2,0.37
24,2,6,12,NA
65,1,4,7,1.69
7,2,7,2,0.33
31,2,3,1,0.13
2,2,4,9,2.39
80,1,3,7,2.11
33,1,3,6,2.02
66,1,3,15,5
43,1,3,7,1.51
61,2,3,1,0
5,2,1,8,1.99
0,1,4,1,0
25,1,4,1,0.04
74,2,3,7,2.59
10,2,7,5,1.22
16,2,6,77,NA
57,2,4,9,2.49
17,1,3,15,4.52
7,2,2,3,0.48
8,1,3,9,1.89
14,1,6,6,1
68,2,3,5,1.48
71,2,3,14,5
1,2,4,5,1.14
2,2,3,10,2.21
11,2,4,6,0.74
20,1,4,14,3.92
5,2,4,3,0.77
13,2,3,4,0.73
41,1,6,15,4.08
16,1,3,6,1.02
25,2,1,6,1
35,2,4,9,2.31
80,1,3,13,NA
21,2,4,7,1.54
1,1,3,8,1.91
56,2,3,7,1.98
9,2,4,4,0.98
15,1,3,7,1.56
18,1,4,5,1.4
56,2,2,13,NA
6,1,2,6,1.1
2,2,3,5,0.7
35,2,4,15,3.34
60,1,4,12,NA
16,2,7,8,3.33
19,2,1,NA,NA
9,1,1,9,1.95
21,1,4,12,NA
0,1,3,15,5
8,2,2,15,5
62,1,3,15,5
49,2,4,15,4.98
3,1,6,77,NA
15,2,1,15,5
70,1,3,3,1.18
32,1,3,12,1.98
48,2,6,15,5
52,1,4,99,NA
10,2,4,9,2.4
33,2,4,15,5
10,2,6,77,NA
0,2,1,5,0.62
9,2,7,15,5
56,2,3,7,2.16
66,1,3,6,1.62
34,2,3,10,3.56
10,2,3,14,2.61
38,1,3,6,1.02
33,1,2,12,NA
69,2,3,15,5
1,1,3,1,0
38,2,3,14,3.92
37,2,3,7,1.63
51,2,3,4,1.49
79,2,1,5,1.68
49,2,3,3,0.82
26,2,6,NA,NA
2,2,4,2,0.37
59,1,3,6,2.65
73,2,2,8,1.52
15,2,7,6,1.22
80,1,6,3,0.9
9,2,4,5,0.96
67,2,6,15,3.94
69,2,1,12,NA
26,1,3,14,2.55
68,2,3,3,1.04
3,1,4,1,0.18
44,2,3,8,1.99
6,1,2,8,1.37
35,1,6,10,4.43
44,2,6,15,3.04
1,2,3,7,1.39
76,2,2,6,1.6
7,2,1,10,2.41
4,2,4,NA,NA
39,2,2,7,1.88
79,1,3,7,2.46
20,1,3,15,4.74
66,1,3,15,5
34,1,4,15,5
52,2,1,15,5
0,2,1,9,2.19
64,1,1,6,1.22
0,1,6,4,0.87
55,2,7,7,1.22
62,2,4,6,1.85
21,1,6,7,1.36
58,1,3,4,0.66
5,2,3,15,5
42,1,6,15,5
3,2,4,15,5
54,1,4,10,4.31
11,1,4,8,2.07
60,1,4,8,2.92
0,2,4,7,1.83
4,2,1,10,2.41
35,1,3,5,1.06
63,2,3,15,5
80,1,3,10,3.43
80,1,2,1,0
11,2,3,14,2.89
47,2,6,9,2.08
48,2,6,13,NA
9,2,4,1,0.05
7,2,2,14,2.67
42,2,6,77,NA
9,2,7,7,1.42
10,1,4,1,0.14
68,2,3,2,0.7
45,2,7,5,0.96
2,1,3,14,3.06
61,1,6,12,NA
21,2,3,13,NA
7,1,4,3,0.52
16,1,3,15,5
18,2,4,8,1.79
6,1,4,1,0.18
54,1,3,6,1.22
21,2,1,13,NA
39,1,3,77,NA
15,1,6,7,1.32
11,2,6,NA,NA
3,2,6,15,4.08
5,1,3,4,0.6
72,1,3,10,4.57
35,1,3,9,1.58
37,2,4,1,0.06
60,2,4,15,5
4,2,3,2,0.25
68,2,4,5,1.99
12,1,4,5,0.96
17,1,4,12,NA
78,1,3,10,4.25
19,1,7,15,5
73,1,3,7,2.9
7,2,1,9,1.58
11,1,3,NA,NA
76,2,3,15,5
34,1,3,3,0.43
51,2,4,15,5
1,2,1,5,0.62
12,1,6,7,1.67
80,2,3,6,1.75
3,1,3,6,1.58
2,2,4,6,1.65
16,2,4,6,0.99
4,2,4,5,0.6
2,2,3,6,1.16
1,2,6,15,5
8,2,1,1,0.15
16,2,1,1,0.1
19,2,3,3,0.49
53,2,4,5,1.33
43,2,3,7,1.22
60,2,7,6,2.8
27,2,6,14,4.57
30,1,4,10,1.18
1,1,7,NA,NA
68,2,2,5,1.45
0,2,3,3,0.57
3,1,7,14,2.99
3,2,1,3,0.36
37,2,4,NA,NA
5,2,1,5,0.71
45,2,3,15,4.08
1,2,3,4,0.51
43,1,4,7,1.13
4,2,3,15,5
74,2,4,9,2.39
36,2,3,7,1.71
0,1,1,1,0
80,1,1,4,1.03
2,1,1,4,0.63
63,1,2,15,5
68,1,3,7,2.13
37,2,3,6,0.49
2,2,3,5,0.81
76,1,3,4,0.73
41,2,6,15,5
7,1,7,15,5
33,1,7,3,0.56
59,1,4,15,3.03
1,1,7,NA,NA
29,1,3,12,NA
57,2,4,15,5
70,2,3,14,4.65
26,1,6,8,2.45
5,2,4,6,0.79
71,2,3,7,2.48
0,2,4,4,0.54
80,1,1,10,3.37
6,2,1,12,1.02
30,2,3,4,0.61
75,2,7,10,5
13,2,1,7,1.52
2,1,6,12,NA
17,2,1,99,NA
36,2,4,6,0.99
36,1,3,6,1.94
62,2,2,14,4.62
0,2,1,5,1.1
0,1,2,1,NA
52,2,3,7,2.43
46,1,3,10,2.64
2,2,4,1,0.1
5,2,2,1,0.16
4,2,2,14,2.73
0,1,1,6,0.87
10,1,3,4,0.73
71,2,4,5,1.33
15,1,3,99,NA
55,1,6,14,3.19
80,1,6,15,5
77,1,6,3,0.91
25,1,4,6,1.64
0,2,3,7,0.59
71,1,7,5,1.4
46,1,3,6,1.27
26,1,4,7,1.76
18,1,1,15,4.31
2,2,4,7,1.43
18,1,1,14,2.99
13,1,4,14,3.25
72,2,3,4,1.41
64,2,4,4,1.05
8,2,1,4,0.69
18,1,3,15,4.08
68,2,4,2,0.75
6,2,1,7,1.92
23,1,1,14,3.29
8,2,3,7,1.88
17,2,6,15,5
58,2,6,10,2.38
28,2,3,3,0.31
2,2,3,15,4.51
42,2,3,NA,NA
