RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
50,1,4,7,2.39
1,2,1,14,2.82
41,2,3,15,5
4,1,3,15,5
62,2,1,5,0.54
80,2,3,3,1.04
8,2,3,6,0.9
14,1,3,15,4.64
18,1,2,4,0.49
67,1,1,6,1.38
32,2,3,15,5
32,2,4,15,5
39,2,6,15,3.53
65,2,1,14,2.87
14,2,6,15,0.05
10,2,4,3,0.31
23,1,2,8,1.42
15,2,7,14,4.16
7,2,3,6,1.54
6,2,4,8,1.29
37,1,6,12,4.18
5,1,1,4,0.64
48,1,6,15,5
9,2,1,7,1.58
61,1,3,8,3.48
69,1,4,8,2.1
59,1,2,15,5
36,1,3,6,1.28
46,2,4,9,3.03
76,2,3,5,1.02
19,2,6,1,0
9,1,2,14,4.12
3,1,3,2,0.35
32,1,6,15,5
15,2,4,2,0.36
9,1,4,9,2.56
62,2,2,5,1.13
29,2,1,10,3.43
17,2,2,7,1.52
18,1,2,7,2.05
9,1,4,2,0.25
80,2,3,2,0.62
34,2,4,14,3.22
31,2,3,15,3.51
11,2,3,7,1.27
32,2,4,2,0.34
10,1,1,3,0.45
76,2,4,6,1.91
41,1,3,15,3.17
58,1,3,15,5
28,2,3,6,1.04
30,1,4,7,3.39
16,1,4,4,0.54
29,1,7,8,1.99
18,1,3,6,1.19
71,1,4,15,5
3,2,4,14,3.65
0,2,4,5,0.72
7,1,1,4,0.54
67,2,2,6,1.65
37,2,3,4,1.1
5,1,3,6,0.93
5,1,6,14,3.05
23,2,4,15,5
12,1,6,15,5
56,1,1,15,5
5,2,1,2,0.29
23,1,4,14,4.1
0,1,2,2,0.21
56,1,3,15,5
56,2,2,77,NA
31,2,2,5,0.84
80,1,4,8,3.86
10,2,3,6,1.26
54,2,4,4,0.86
36,2,2,6,1.16
38,1,2,1,0.18
80,1,3,6,2.5
48,2,3,15,4.3
11,2,3,6,1.04
30,1,3,7,1.25
33,1,3,5,0.72
6,1,2,15,5
13,1,4,8,1.44
11,1,3,6,0.9
9,2,4,8,2.53
71,2,3,6,1.59
36,2,3,7,1.25
33,1,3,9,2.52
4,2,6,5,0.86
3,1,4,8,2.3
64,1,3,8,3.09
55,1,1,99,NA
8,1,4,3,0.83
1,2,2,7,1.45
44,2,4,12,1.74
80,1,3,7,2.53
62,2,3,8,3.18
77,2,4,8,2.67
0,2,3,15,4.3
4,1,6,8,1.22
80,2,3,5,1.02
42,1,3,14,3.23
0,2,3,14,2.69
19,2,1,5,0.73
25,2,4,8,1.91
35,2,3,15,3.89
9,2,1,13,NA
18,1,1,7,0.76
27,2,6,15,3.33
12,2,2,3,0.2
11,2,1,6,1.52
17,1,3,7,0.88
65,1,3,15,4.67
75,2,4,3,0.69
9,2,4,8,1.29
0,2,1,4,0.82
21,1,6,15,4.19
37,2,6,15,5
54,1,3,2,0.62
25,2,4,2,0.31
0,1,3,13,NA
6,2,1,8,0
61,2,2,15,3.63
18,1,3,15,5
10,1,2,3,0.38
10,2,4,6,0.69
66,1,6,NA,NA
36,2,6,15,5
74,2,3,7,2.54
0,2,1,NA,NA
47,2,3,10,5
8,1,4,13,NA
65,2,1,8,3.06
48,2,4,8,2.53
28,1,3,7,1.54
30,2,7,77,NA
18,1,4,8,2.27
18,1,1,5,1.11
60,1,4,4,1.63
32,1,2,3,1.22
4,1,7,14,3.22
2,1,6,15,5
4,2,7,14,4.55
80,1,3,15,5
65,2,3,4,1.08
1,2,3,9,3.03
59,2,6,15,5
56,2,3,3,0.93
67,2,3,9,2.82
14,1,6,15,4.69
9,2,1,7,0.98
7,1,4,1,0.01
76,1,4,2,0.65
15,2,1,8,1.58
66,1,1,NA,NA
11,1,2,6,1.97
11,2,6,12,NA
30,2,3,7,2.58
61,1,3,15,5
22,2,4,5,1.27
2,1,4,4,0.81
8,2,4,5,1.02
53,2,4,8,1.31
12,2,1,7,0.76
14,1,4,6,1.61
44,1,6,8,2.1
28,2,2,14,2.9
1,1,3,12,NA
2,2,7,1,0
66,2,1,7,2.05
39,2,3,15,5
34,1,3,5,0.77
3,2,4,14,3.18
6,1,6,77,NA
28,2,2,6,0.86
25,2,1,14,1.04
14,1,1,4,0.71
28,1,3,8,2.53
39,2,4,12,NA
3,1,4,7,1.89
1,2,2,6,0.9
4,1,7,8,1.13
62,2,4,10,3.58
65,2,3,7,3.48
73,1,6,15,5
11,2,7,15,5
39,1,4,7,3.74
11,1,2,6,1.16
65,1,2,5,0.58
0,2,3,8,1.72
38,1,3,15,3.63
18,2,4,3,0.31
19,2,3,15,4.86
47,1,3,8,2.2
11,2,4,8,1.81
51,2,4,15,5
3,1,3,7,1.07
78,2,3,5,1.83
11,1,4,4,0.45
61,1,6,9,2.18
60,1,3,15,5
12,1,3,7,1.08
18,1,4,5,0.83
7,2,1,6,1.05
0,1,2,9,1.97
5,2,3,1,0.11
1,2,2,10,2.15
15,1,1,5,0.76
29,2,4,4,0.57
72,2,4,3,1.04
18,2,6,1,0.13
12,1,4,14,3.18
9,1,1,5,0.63
24,2,6,10,2.76
71,1,3,6,1.06
41,2,6,14,3.05
72,2,4,5,1.53
4,1,4,6,1.28
19,2,3,9,3.17
25,1,4,8,2.18
27,2,4,8,2.43
40,1,2,5,0.45
25,1,3,15,5
17,2,3,4,1.14
14,1,1,3,0.4
8,1,3,15,5
8,1,6,15,4.3
47,2,4,3,1.03
14,2,7,4,0.59
26,2,4,5,0.83
59,1,6,15,5
0,1,1,5,1.02
0,1,7,3,0.42
29,1,2,15,5
44,2,3,8,2.2
25,2,3,15,5
31,1,3,5,0.63
5,2,4,5,1.01
7,2,7,15,3.63
46,1,6,14,2.83
1,2,7,8,2.32
80,2,3,6,2.74
65,2,1,6,2.18
46,1,3,3,0.84
35,1,7,77,0.09
11,2,4,6,1.62
16,2,3,7,1.51
11,1,3,15,5
2,1,3,14,3.27
2,2,4,9,2.38
4,2,1,5,0.19
26,1,2,4,0.57
0,2,4,13,NA
15,1,3,14,4.61
28,1,4,6,1.24
13,2,2,7,1.7
9,1,3,6,1.26
16,2,3,15,5
50,1,3,15,5
1,2,3,5,0.94
10,2,1,14,3.82
3,2,2,15,5
48,1,4,15,4.25
56,2,6,4,1
51,1,3,8,2.65
60,2,1,9,3.74
34,1,2,3,0.64
43,1,4,6,1.07
27,1,4,15,3.77
20,2,6,15,0.21
6,1,2,14,2.85
15,1,3,9,2.31
9,2,4,8,1.29
14,2,4,6,1.41
40,1,3,6,1.06
2,1,6,5,0.84
45,1,4,6,1.52
22,2,4,4,0.82
6,1,3,6,1.17
69,2,1,12,0.35
80,2,3,6,2.57
0,2,4,3,0.31
12,1,2,77,NA
43,1,1,12,NA
60,1,3,12,NA
9,1,4,1,0.01
71,1,4,3,1.03
9,2,1,6,0.84
34,1,3,7,1.33
10,1,3,7,2.73
2,1,4,3,0.46
60,1,4,14,3.82
45,1,3,4,1.04
64,1,4,2,0.84
52,2,3,9,0
23,2,4,2,0.35
63,1,1,15,5
18,2,3,5,0.87
10,1,1,6,0.88
2,2,3,5,0.86
4,2,2,14,2.87
8,2,1,7,1.05
13,2,4,1,0.2
12,2,2,15,4.25
38,2,7,8,1.13
41,1,2,14,2.27
44,2,1,10,3.58
3,1,1,6,0.95
66,2,6,5,1.27
48,2,1,7,1.83
49,2,1,8,1.81
52,2,3,3,1.03
5,2,3,7,1.09
4,1,2,14,2.69
14,2,3,13,NA
44,1,3,9,2.82
48,2,6,15,5
80,2,3,5,1.83
11,1,3,5,0.98
19,2,4,3,0.45
1,2,3,14,4.86
7,2,3,6,0.78
59,1,4,15,5
26,2,3,2,0.36
31,1,1,7,1.25
2,1,1,99,NA
17,1,1,5,0.56
13,2,4,77,NA
19,2,2,5,0.63
30,1,4,7,1.68
18,2,6,6,0.71
0,1,1,5,1.39
53,2,2,12,2.22
76,1,3,4,1.16
12,2,4,15,4.07
3,1,4,14,3.22
60,2,2,77,NA
36,1,3,6,1.22
26,2,2,15,3.79
4,1,7,6,1.06
9,2,4,6,1.74
36,2,6,15,5
54,2,1,6,1.52
11,1,2,12,0.84
32,1,4,5,0.57
11,2,4,6,1.06
29,1,6,3,0.72
36,2,3,4,0.78
6,1,2,5,1.27
51,1,2,7,2.63
24,2,3,2,0.53
21,2,3,6,1.65
5,2,3,14,2.87
36,2,4,6,1.16
80,2,3,5,1.38
38,2,3,10,2.73
4,1,1,2,0.25
80,1,4,7,2.67
67,2,4,2,0.81
63,1,3,4,1.24
10,2,1,14,3.48
54,2,1,6,2.19
13,2,1,6,0.52
77,2,4,5,0.75
56,2,3,15,5
77,2,3,7,3.68
3,2,3,15,5
80,2,7,7,1.79
9,2,4,5,1.01
60,1,2,15,5
16,2,1,5,0.86
19,1,1,7,1.38
40,2,6,9,2.52
37,2,2,14,2.69
3,1,2,3,0.59
61,1,4,3,1.22
37,2,4,5,0.84
8,1,3,15,3.63
15,2,3,2,0.25
15,1,3,4,0.8
11,2,2,14,3.22
9,1,3,15,5
10,2,7,14,0
12,1,4,8,3.18
18,1,6,15,5
49,1,2,15,5
6,1,4,2,0.18
17,2,3,5,0.86
75,2,3,5,1.46
20,1,4,9,1.72
78,2,2,5,2
16,2,1,7,1.09
42,2,6,15,4.19
23,1,6,14,3.84
6,1,6,15,5
70,1,7,5,1.21
60,2,4,15,5
80,2,4,3,0.64
49,1,3,7,1.68
3,2,4,9,2.56
8,2,7,1,0
46,2,3,15,4.06
73,2,4,7,2.67
34,1,3,15,5
13,1,1,6,0.7
56,1,3,15,5
34,2,4,7,0.85
30,2,6,6,1.05
50,1,2,10,3.02
56,2,4,8,2.21
7,1,4,6,1.04
3,2,1,5,0.63
13,2,1,77,NA
24,2,3,9,2.4
23,1,3,5,0.97
33,1,3,4,0.96
80,2,6,14,2.53
79,2,4,6,1.59
5,1,4,7,1.27
51,1,2,15,4.16
73,2,3,2,0.57
7,1,3,14,2.87
28,2,6,9,2.57
34,1,3,7,1.11
24,2,3,7,2
49,2,1,9,3.07
4,2,3,10,3.33
50,2,1,14,3.92
31,2,4,6,1.28
80,1,4,10,4.45
38,2,1,7,1.16
48,2,1,14,3.61
24,1,4,15,3.24
80,1,4,12,2.01
14,2,1,8,1.58
4,1,3,15,5
16,2,6,2,0.16
5,2,1,7,1.95
7,1,3,15,5
25,2,1,15,5
42,2,3,6,1.91
43,1,3,5,1.06
14,2,1,3,0.36
5,1,3,6,0.93
23,2,2,15,4.67
14,2,6,9,2.15
41,2,7,10,3.58
20,1,3,6,1.2
11,2,1,7,0.98
4,2,1,6,0.56
41,2,6,7,1.14
47,2,4,77,NA
0,1,4,9,1.68
10,2,6,7,2.15
5,1,4,9,3.18
56,1,1,7,1.25
38,2,3,5,1.13
62,1,3,15,5
65,2,4,77,NA
4,2,3,7,1.25
47,1,4,99,NA
39,1,3,15,5
2,2,4,1,0.11
58,1,6,15,3.33
69,2,3,15,5
3,1,6,15,4.19
37,2,4,6,1.06
50,1,3,7,2.77
50,1,6,6,1.62
0,2,3,12,NA
30,2,7,15,5
45,1,3,8,1.91
34,1,3,15,5
37,1,4,7,3
12,1,3,15,5
68,2,2,15,5
14,1,3,7,1.09
21,2,4,4,0.97
18,2,3,15,3.13
37,1,6,15,5
65,1,4,3,0.66
12,2,3,77,NA
65,2,3,15,5
74,1,1,1,0.29
52,2,4,8,3.92
44,2,4,3,0.61
59,2,3,4,0.97
10,1,3,15,5
67,1,1,12,NA
37,1,3,15,3.6
7,2,4,13,NA
39,1,3,7,1.07
21,2,3,7,1.45
14,2,3,5,0.91
7,1,4,3,0.46
51,1,4,8,2.77
14,1,1,4,0.54
8,1,4,3,0.81
47,2,1,15,3.63
16,2,3,4,1.16
17,1,4,5,0.72
15,1,4,7,1.31
68,2,3,3,1.08
7,2,3,15,4.67
50,1,2,2,0.22
80,2,3,5,1.74
15,1,4,7,0.98
4,1,1,7,1.14
12,2,2,77,NA
1,2,3,3,0.51
69,1,3,3,0.75
7,1,4,3,0.51
2,1,7,1,0.13
75,1,3,8,3.92
44,1,2,15,4.88
14,2,3,14,3.4
71,2,3,14,5
2,1,4,3,0.41
21,2,3,14,3.79
7,1,7,5,1.06
39,1,3,9,2.15
75,2,2,8,3.92
22,2,3,3,0.64
80,2,3,5,1.34
43,1,6,15,5
1,1,7,12,NA
46,2,1,99,NA
32,1,4,8,2.53
13,1,1,6,0.91
50,2,1,6,1.2
48,2,3,15,5
3,1,1,6,1.44
18,1,7,15,5
7,1,7,5,0.65
15,1,6,15,5
17,1,4,77,NA
61,2,3,10,3.54
67,2,1,7,2.58
64,2,2,6,1.61
74,2,1,77,NA
16,2,6,15,5
21,2,3,9,3.55
71,2,6,4,1.31
17,2,3,5,1.46
30,1,1,1,0.03
21,1,1,8,1.52
47,1,6,14,4.86
7,1,4,15,4.19
18,1,4,15,3.58
59,1,3,15,5
63,2,3,4,1.06
80,1,3,8,3.34
72,1,6,12,NA
2,2,3,6,1.02
17,1,3,14,2.22
3,1,3,15,5
69,2,3,4,1.39
20,1,7,7,1.92
20,2,1,14,1.04
2,2,1,2,0.3
57,1,3,7,2.58
8,2,1,4,0.46
4,1,1,6,0.89
55,2,6,7,1.68
19,1,1,6,1.27
68,1,1,77,NA
19,2,6,5,0.72
20,1,7,14,3.4
10,1,7,15,4.53
3,1,7,9,2.45
43,2,3,7,1.27
45,2,3,15,5
16,2,3,15,5
38,2,4,7,1.33
28,1,3,6,1.02
80,2,1,10,2.76
55,2,6,7,2.23
50,1,3,15,5
1,1,4,8,1.79
9,2,6,15,4.25
16,2,1,8,1.63
11,1,3,15,5
18,1,3,15,4.25
63,2,4,8,2.77
6,2,1,6,0.92
27,2,3,8,1.75
61,2,4,3,1.03
2,1,4,3,0.43
18,2,3,13,0.17
8,2,1,3,0.32
11,2,4,4,0.49
36,1,3,15,5
2,1,4,NA,0.64
55,1,3,2,0.72
6,1,6,15,5
17,2,3,15,3.58
46,1,3,15,5
65,2,6,77,NA
59,1,1,10,2.33
63,2,4,7,2.71
2,1,3,3,0.55
42,1,3,15,3.17
21,1,2,8,1.25
36,1,2,4,0.92
58,2,2,6,1.43
14,2,7,1,0
58,1,4,5,1.84
76,1,3,15,5
3,2,3,9,2.15
6,2,4,14,2.9
12,1,4,7,1.47
66,2,3,3,1.22
77,2,4,2,0.77
57,2,4,3,0.88
0,1,2,14,2.69
8,2,1,6,0.98
21,1,3,NA,NA
0,2,4,14,1.66
16,1,3,15,5
8,2,4,8,2.21
38,1,2,5,0.67
48,1,1,77,NA
65,2,3,7,2.23
11,1,6,15,5
43,2,4,2,0.34
1,1,7,2,0.26
31,2,3,10,2.89
49,1,3,4,0.99
43,2,3,9,3.94
41,2,6,14,3.14
5,2,6,14,3.79
80,1,3,9,3.61
49,2,3,5,1.01
48,1,1,15,3.63
80,1,3,3,1.2
73,2,3,3,0.87
71,1,1,14,4.84
16,1,3,3,0.47
40,1,6,15,4.61
69,1,3,15,5
18,2,1,1,0
52,2,6,3,0.87
26,1,1,5,0.88
13,1,6,10,2.36
3,1,7,6,1.23
64,1,4,3,0.89
11,2,1,10,2.22
16,2,2,77,NA
10,2,1,7,1.52
23,1,1,12,NA
21,1,1,8,NA
15,1,1,5,0.84
2,2,3,15,5
80,2,3,15,5
2,1,7,3,0.51
16,2,4,4,0.56
11,1,4,6,0.69
5,1,1,2,0.24
0,1,3,6,1.27
10,1,6,14,3.98
26,2,3,3,0.35
16,2,2,5,0.82
30,2,3,7,0.93
65,2,7,10,2.6
6,1,3,9,2.55
15,1,6,15,4.25
67,1,4,5,1.71
50,2,3,10,5
13,1,4,8,1.39
80,1,4,14,5
80,1,3,3,0.85
2,1,4,1,0.11
61,2,4,5,1.02
14,2,1,5,0.93
1,1,3,14,3.22
7,2,4,8,1.81
4,1,1,7,1.27
7,1,6,9,1.72
27,2,2,10,3.28
2,1,4,6,1.16
12,2,4,6,0.7
52,1,1,4,0.42
26,2,4,6,1.52
65,2,3,15,5
62,1,3,9,3.81
5,1,7,15,5
8,1,4,3,0.56
17,1,1,4,0.54
80,1,3,10,4.19
18,1,3,4,0.85
80,2,3,2,0.77
16,1,4,7,1.33
56,2,1,9,2.63
0,1,3,15,5
2,2,2,3,0.35
34,1,3,5,1.83
32,2,2,77,NA
1,1,3,9,2.34
51,2,1,10,2.97
10,1,1,77,NA
11,2,1,6,1.34
69,2,3,2,0.66
18,1,2,2,0.37
6,1,4,14,3.45
56,2,6,8,4.13
19,1,3,7,2.15
60,1,3,15,5
22,2,4,15,5
15,1,7,5,1.21
1,1,4,15,5
80,1,3,8,3.18
45,2,3,15,5
0,2,1,7,1.43
1,2,1,4,0.76
46,2,4,14,3.57
24,1,6,5,0.72
53,2,2,77,NA
53,2,4,5,0.75
68,2,3,14,4.93
68,2,6,3,0.84
0,1,1,4,0.57
7,2,6,15,5
74,1,3,14,5
16,1,1,77,NA
43,2,6,14,3.18
14,2,6,14,3.98
29,1,7,12,NA
20,2,4,4,0.86
78,2,3,7,3.13
42,2,3,5,1.01
12,1,3,6,0.67
70,2,3,7,2.42
4,2,4,13,NA
11,1,4,15,5
12,1,4,9,2.87
28,2,2,9,3.81
49,1,3,15,3.96
5,1,1,6,0.91
32,1,3,7,1.43
51,1,6,14,3.84
74,1,3,15,5
50,2,3,15,5
3,1,1,6,1.07
38,1,6,15,5
26,2,3,6,1.04
32,1,3,14,3.56
51,2,6,14,2.53
5,1,4,13,NA
38,1,3,15,5
74,2,3,77,NA
14,1,3,14,4.61
72,2,6,8,2.9
11,2,1,15,3.48
18,2,1,99,NA
10,2,1,15,4.67
6,2,4,6,0.9
17,1,4,4,0.68
43,2,6,14,4.77
80,1,2,6,1.54
8,1,4,15,5
22,2,3,2,0.33
2,2,3,5,0.89
52,2,2,9,3.87
42,1,4,2,0.69
13,2,1,14,2.25
16,1,3,5,1.02
69,1,6,8,3.22
7,1,4,5,0.73
23,1,1,6,0.95
2,1,1,5,0.72
60,2,4,14,5
15,2,6,4,0.63
13,2,4,7,1.33
58,1,3,15,4.9
15,2,4,5,1.27
55,2,2,15,5
63,2,4,77,NA
57,2,4,3,0.51
73,1,2,8,1.89
10,1,1,10,2.5
16,2,7,1,0
35,1,4,8,0
41,2,7,4,0
1,2,1,77,NA
73,2,7,9,3.81
5,2,2,4,0.54
5,1,6,14,3.44
25,2,3,6,1.02
49,2,2,4,0.65
46,2,2,12,NA
8,2,2,5,0.82
55,2,2,12,1.97
12,1,1,2,0.28
7,1,1,7,1.27
7,2,4,14,2.39
15,2,4,7,1.97
3,1,3,6,1.91
14,1,3,15,5
37,1,2,14,3.4
16,1,1,7,1.25
6,1,4,9,1.37
60,2,3,3,0.5
69,1,4,7,2.29
6,2,3,8,1.39
51,1,3,15,5
15,2,1,4,0.68
62,2,4,77,NA
26,2,3,15,5
8,2,1,7,1.38
6,2,4,2,0.35
25,2,2,14,3.09
13,1,7,15,4.53
7,2,3,14,3.51
31,1,3,14,5
1,1,3,15,5
10,1,3,4,0.4
2,1,2,15,4.25
25,1,3,14,4.81
50,1,6,4,0.5
9,1,1,4,0.54
52,1,3,3,1.21
3,1,6,15,4.19
36,2,3,8,1.91
1,1,6,15,5
58,2,4,6,1.91
22,2,4,6,1.91
15,2,4,6,1.26
64,2,4,1,0.21
34,1,3,15,5
11,1,1,9,2.34
40,2,1,12,NA
9,1,1,14,4.12
60,1,3,15,5
73,2,1,5,0.5
68,2,3,6,2.23
80,1,6,13,NA
72,1,6,5,1.27
18,2,1,7,1.05
48,2,4,15,4.25
36,1,3,5,0.67
6,1,2,77,NA
66,2,3,3,0.84
11,2,4,8,1.29
9,2,6,15,5
28,1,2,6,0.9
14,2,7,15,5
4,2,3,NA,NA
68,1,2,4,1.1
60,1,6,9,2.65
80,1,3,10,4.13
35,1,3,5,0.88
63,1,4,8,1.36
50,1,1,6,1.61
46,1,3,15,3.13
70,2,3,14,5
65,1,4,4,1.29
37,2,3,12,NA
76,2,3,4,1.54
29,2,4,6,1.11
43,1,1,15,4.25
42,2,6,15,5
29,2,1,14,3.61
33,2,3,15,5
54,1,1,12,NA
60,1,1,77,NA
31,1,2,12,NA
3,2,1,5,0.98
41,2,3,4,0.63
21,1,3,6,1.54
10,2,1,4,0.47
10,2,1,4,0.54
52,1,2,NA,0.94
19,2,3,6,1.05
18,2,1,7,1.27
26,1,4,12,NA
15,2,3,15,4.61
65,2,2,8,3.09
63,2,6,8,2.46
62,2,3,6,1.19
41,2,2,10,3.28
40,2,2,6,1.78
24,2,3,12,NA
66,2,2,14,4.35
57,2,3,14,5
14,2,3,9,2.82
1,1,7,2,0.18
3,2,4,13,NA
51,1,4,15,3
14,1,3,15,5
5,2,2,14,3.36
79,1,3,15,5
5,1,1,10,2.5
15,2,1,5,0.92
13,2,4,6,0.98
70,2,3,4,1.39
9,2,4,5,0.73
39,1,3,6,2.19
50,2,2,5,1.07
6,1,3,15,5
52,2,2,15,5
0,1,4,3,0.51
36,2,3,15,5
63,2,3,7,3.26
19,2,1,10,3.28
9,1,1,6,0.95
2,1,3,6,1.02
0,1,4,14,3.22
14,1,1,99,NA
67,1,3,9,3.87
80,1,6,9,2.69
14,1,7,1,0
3,1,3,2,0.35
2,2,2,14,3.22
38,2,1,2,0.29
80,1,3,5,1.91
51,2,3,7,2.15
33,2,3,6,1.02
9,2,1,3,0.52
51,2,3,9,3.87
36,1,6,15,5
37,2,3,NA,NA
19,2,4,8,1.58
21,1,4,4,0.92
39,2,3,6,1.91
15,2,6,12,NA
65,1,4,7,1.82
33,2,1,3,0.51
2,2,3,5,0.93
74,2,3,5,1.91
74,2,3,7,3.48
14,2,2,3,0.2
60,1,2,14,3.35
17,1,4,4,0.67
36,1,3,15,5
18,2,1,10,2.54
42,2,1,14,3.61
6,2,2,12,0.54
20,2,3,5,1.42
2,2,3,15,3.63
12,1,3,15,5
55,2,1,10,3.58
13,1,1,6,0.68
3,2,7,6,0.99
18,2,3,5,1.27
1,1,3,3,0.51
9,1,3,15,5
17,2,4,9,3.03
7,2,4,5,0.73
80,2,4,6,1.7
36,2,4,7,2.51
3,2,6,15,5
25,2,3,9,4
31,1,3,9,2.22
19,2,4,9,3.8
30,2,6,14,2.87
52,1,3,6,1.33
6,1,7,14,3.37
63,1,4,5,1.29
45,1,4,15,4.07
9,1,3,14,4.84
45,1,4,14,3.82
26,1,4,9,NA
38,2,3,1,0.01
80,1,3,7,3
3,2,3,15,5
32,2,1,6,0.68
66,1,2,9,3.81
16,2,4,5,0.72
58,2,6,15,5
42,2,3,77,NA
11,2,7,6,0.7
35,1,4,14,3.22
1,1,3,3,0.61
43,1,6,7,2.73
11,1,1,10,3.28
39,2,3,14,3.3
47,2,4,15,5
1,1,2,3,0.35
10,1,4,4,0.57
40,2,6,15,5
80,2,4,9,2.94
9,1,1,14,2.5
4,1,2,9,2.18
32,1,4,6,2.61
11,2,1,7,1.27
3,2,3,14,5
13,1,4,5,0.48
73,2,4,5,1.29
10,1,1,14,3.5
12,2,1,8,1.91
76,2,3,14,4.84
70,1,4,9,4.11
15,2,1,7,1.38
13,2,7,15,5
21,1,6,5,1.23
43,1,4,4,1.28
63,1,3,15,5
80,1,3,5,1.89
5,2,3,7,1.2
16,1,4,6,1.62
8,2,4,15,3.72
1,1,4,14,3.35
22,1,4,6,1.33
0,1,3,7,2.15
22,2,1,5,0.84
17,2,1,4,0.65
41,1,6,15,3.63
28,1,3,6,1.15
16,2,4,5,0.75
56,1,3,15,5
2,1,3,14,3.56
10,1,4,4,1.12
14,1,4,15,3.58
9,1,4,4,0.68
36,2,2,5,0.45
1,2,4,6,0
22,2,2,NA,NA
61,2,3,6,1.23
74,1,1,77,NA
17,1,2,8,NA
32,1,4,14,5
57,2,3,9,4.79
48,2,3,7,2.12
4,1,6,14,3.4
50,1,1,77,NA
18,1,3,12,NA
49,1,2,6,1.33
20,1,4,8,2.76
0,1,7,6,0.66
17,1,3,15,5
22,2,3,2,0.33
63,2,3,10,5
18,1,4,5,0.85
63,2,2,2,0.58
22,1,1,7,1.27
50,1,1,5,0.74
17,1,6,5,1.27
44,1,4,15,5
53,2,4,6,1.24
70,2,2,3,0.51
1,2,2,7,1.5
34,1,4,7,0.98
0,1,3,77,NA
39,1,3,3,0.76
8,2,6,15,5
1,1,3,15,4.84
49,1,3,4,1.19
4,1,1,3,0.44
80,2,3,15,5
50,1,1,10,3.28
8,2,4,3,0.71
74,2,3,7,1.68
71,1,3,5,1.8
10,1,7,3,0.83
7,1,4,1,0.02
53,1,2,15,4.16
30,1,6,15,5
18,1,6,1,0
14,2,4,15,5
21,2,2,5,0.63
32,2,6,10,2.73
0,1,4,13,NA
18,2,1,14,2.87
40,1,2,15,5
11,1,7,8,1.43
2,2,4,6,1.27
64,2,3,9,3.87
63,2,4,9,3.07
67,1,3,15,5
75,1,2,3,0.93
51,2,3,3,1.24
6,1,4,8,2.46
75,1,3,13,NA
34,1,3,4,0.68
65,1,4,7,1.85
0,1,2,5,1.46
51,2,6,9,2.65
64,1,3,3,1.04
78,1,3,6,1.92
44,2,3,5,1.42
69,2,4,7,3.43
73,2,3,15,5
45,2,1,14,4.12
43,2,4,7,2.2
39,1,3,5,1.97
72,2,7,7,1.77
80,1,3,12,NA
72,1,3,15,5
33,1,6,8,2.1
47,2,4,12,NA
36,2,4,14,2.66
34,2,3,4,1.08
5,1,7,9,2.45
13,1,2,13,NA
6,1,6,15,4.35
11,2,3,15,5
73,2,3,7,1.77
19,1,3,15,3.13
25,1,4,10,3.28
75,1,3,5,1.37
19,2,1,2,0.28
38,2,3,7,1.59
22,2,3,15,0.09
44,2,1,5,0.82
67,1,4,14,3.35
73,1,3,5,1.38
1,1,1,99,NA
17,1,6,8,1.81
38,1,4,2,0.34
27,2,1,4,0.99
7,1,2,15,5
5,1,1,7,1.52
22,2,7,6,1.64
0,1,3,3,0.61
21,1,3,15,4.86
14,2,3,15,5
20,2,4,2,0.69
56,1,4,5,1.27
17,1,3,6,1.09
42,1,4,14,4.1
53,2,4,3,0.86
57,1,1,7,2.42
2,2,2,9,1.97
9,2,2,6,0.83
37,2,3,15,5
80,2,3,7,3
80,1,3,6,2.18
62,1,6,15,5
3,1,3,6,1.23
70,2,1,4,1.01
9,1,4,4,0.47
44,2,2,15,5
7,1,6,15,5
73,1,3,7,2.48
8,2,1,7,1.27
9,1,1,14,2.9
36,2,2,1,0.03
19,1,3,7,0.88
6,1,3,1,0.03
30,2,3,77,NA
47,1,2,15,4.67
80,1,3,3,1.03
0,1,6,9,2.52
20,2,4,2,0.34
67,2,2,3,0.35
28,2,6,15,5
16,1,3,5,1.01
30,1,6,8,2.32
32,2,4,6,1.04
64,2,4,7,1.79
80,2,3,5,1.27
12,2,2,4,0.5
29,2,6,6,1.27
55,1,1,8,1.81
54,2,3,3,1.13
0,1,3,4,0.92
6,1,3,12,NA
30,1,6,14,5
47,2,2,10,2.19
15,1,4,9,2.94
8,1,1,14,3.22
13,1,4,6,1.07
2,2,3,6,1.65
18,2,4,6,1.06
30,1,1,9,2.55
13,1,4,15,4.07
6,1,1,12,NA
18,2,1,1,0
15,1,7,15,4.61
6,1,6,15,5
6,1,3,5,1.07
14,1,4,5,0.56
19,2,6,2,0.77
45,2,3,6,1.54
50,1,3,15,5
14,2,4,2,0.18
9,2,3,7,1.07
35,1,4,7,1.74
10,2,1,6,0.76
23,1,6,8,1.81
12,1,3,7,1.77
5,2,2,8,1.65
2,1,1,8,1.03
15,2,1,7,1.05
18,1,2,6,0.89
6,1,3,15,4.3
24,2,4,8,2.3
80,2,7,2,0.73
61,2,2,9,3.87
47,2,3,2,0.54
1,2,2,12,NA
15,1,1,14,2.11
34,2,3,14,4.61
5,2,1,3,0.55
24,2,1,99,NA
17,1,2,7,1.09
22,1,3,6,1.46
13,2,7,15,5
32,2,4,9,3.87
