RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
25,1,6,7,3.06
23,2,3,6,1.56
49,1,3,15,5
9,2,3,15,3.59
19,2,3,15,5
15,2,6,10,2.97
28,2,1,2,0.18
2,2,3,7,1.53
8,1,3,14,3.34
59,1,4,8,4.46
63,2,3,7,2.2
33,2,6,9,2.43
23,2,2,13,NA
28,2,6,15,5
63,1,1,6,2.89
12,2,1,12,NA
65,2,7,5,1.71
76,2,4,15,5
35,2,1,12,2.53
45,2,3,14,5
4,2,2,7,0.81
68,2,3,8,2.36
0,2,4,4,0.62
10,1,3,15,5
23,1,3,7,2.81
55,1,3,3,1.01
36,1,3,14,3.09
8,2,3,9,2.11
65,1,3,6,1.82
79,1,3,5,1.68
25,1,6,8,2.1
73,1,1,6,1.63
17,1,1,14,2.33
24,2,4,2,0.4
9,1,6,9,3.04
1,1,3,5,1.14
78,1,3,8,1.58
3,2,1,5,0.91
36,1,6,15,5
11,2,4,77,NA
12,2,1,8,1.22
55,1,7,14,3.09
61,1,1,9,2.74
29,2,4,15,2.95
5,2,4,2,0.33
58,1,3,14,5
15,2,3,9,2.56
9,1,4,77,NA
71,1,4,8,3.12
0,2,4,1,0.01
39,1,3,8,2.44
31,2,3,14,5
15,2,2,8,1.6
29,2,4,15,3.25
80,2,6,15,5
80,2,3,NA,NA
5,1,3,77,NA
46,2,1,7,1.41
58,2,7,6,1.88
40,1,4,9,1.84
75,2,3,77,NA
11,1,4,6,0.77
80,2,3,8,4.25
80,1,6,77,NA
80,2,3,6,2.27
5,1,3,8,1.86
3,1,4,6,1.28
38,2,4,4,0.52
61,2,1,1,0.02
62,2,1,7,2.01
37,2,3,7,1.07
1,1,4,8,1.22
6,2,1,14,2.64
74,2,3,1,0.13
57,1,3,8,1.76
32,1,7,14,3.29
18,2,2,3,0.65
19,1,1,6,1.49
19,2,6,15,5
73,1,3,77,NA
59,1,6,12,NA
21,2,3,5,1.68
61,1,4,8,1.58
5,2,2,5,0.59
7,1,4,15,4.58
0,2,4,NA,NA
66,2,1,4,1.13
19,1,4,6,1.59
80,2,3,12,NA
59,1,2,14,3.7
14,1,6,9,2.37
63,1,4,7,3.28
0,1,3,9,2.31
5,1,3,77,NA
10,2,1,7,1.07
27,2,1,6,1.24
5,2,3,4,0.53
55,2,3,6,1.03
50,2,1,14,4.46
6,2,1,NA,NA
22,1,6,6,1.49
9,2,7,8,1.54
16,2,4,4,0.63
17,1,1,15,3.52
48,2,2,15,4.22
63,1,1,77,NA
8,2,3,12,NA
73,2,3,15,5
4,1,2,NA,NA
13,1,4,4,0.52
10,1,6,15,5
19,1,6,13,NA
26,2,4,99,NA
45,2,4,7,2.56
54,1,3,14,5
72,2,2,3,0.89
11,1,1,1,0.02
10,2,2,15,3.54
11,1,1,12,NA
10,2,4,14,2.92
0,2,3,10,3.48
80,1,3,2,0.67
13,1,3,9,1.69
14,1,6,7,1.27
61,1,4,15,5
56,2,3,15,5
22,1,4,9,3.45
68,2,6,7,3.4
14,2,2,6,1.16
38,1,1,6,1.31
44,2,3,7,2.2
15,1,7,6,1.56
14,1,6,15,4.22
52,2,3,15,5
13,2,2,6,1.05
37,1,2,9,0.17
52,2,6,3,0.75
75,2,2,6,1.49
12,2,3,8,1.76
52,2,3,9,3.77
0,1,1,4,0.75
37,2,6,7,2.02
12,2,3,15,5
27,1,4,6,1.22
8,1,4,7,1.23
5,2,3,2,0.25
17,2,4,4,0.52
15,2,2,8,1.38
15,1,2,77,NA
65,1,2,3,0.7
71,1,4,13,NA
58,2,3,14,5
52,2,2,7,1.95
45,1,4,6,1.31
17,2,3,7,1.5
5,1,3,15,4.94
58,2,4,14,5
0,2,3,6,1.24
16,1,3,14,3.81
0,1,3,9,2.22
13,1,4,6,1.19
24,2,6,14,5
51,1,7,9,3.43
61,1,2,8,1.9
66,2,1,5,1.76
36,2,3,7,1.41
11,2,4,2,0.28
29,2,4,14,5
2,1,7,5,0.99
45,2,1,8,1.76
5,2,3,14,3.3
18,1,4,15,5
15,2,2,10,3.48
13,1,4,15,5
77,1,3,4,1.13
11,2,3,15,3.99
13,1,1,13,NA
15,1,3,8,2.68
22,2,4,5,0.84
13,2,1,7,1.51
8,1,1,2,0.4
71,2,1,2,0.5
21,1,3,15,5
6,1,1,15,5
13,2,4,15,5
37,1,3,14,3.22
63,1,4,6,1.74
54,1,6,7,1.99
25,2,4,77,NA
51,2,1,NA,NA
48,1,2,10,2.68
32,1,4,7,1.65
12,1,3,10,2
26,2,4,4,0.94
2,1,2,5,0.95
49,2,3,15,5
64,2,3,6,1.06
24,1,6,12,4.55
46,2,1,12,NA
39,2,6,7,1.44
31,2,3,8,1.36
61,1,1,14,5
34,1,3,7,1.79
10,2,3,7,1.81
11,2,4,77,NA
10,1,3,8,1.69
26,2,1,13,NA
15,1,4,8,2.56
0,2,3,15,5
14,2,3,15,5
56,1,3,5,1.19
12,2,1,6,0.69
0,2,7,6,0.6
44,2,4,8,1.86
61,2,2,12,NA
54,2,1,14,2.76
1,2,1,6,0.99
60,1,4,2,0.59
41,1,4,15,5
8,1,2,3,0.37
24,2,6,6,0.4
7,1,6,15,5
54,2,4,14,4.48
12,2,6,6,0.92
74,1,1,3,0.73
35,2,4,6,1.69
32,2,3,7,1.2
28,1,6,3,0.6
7,2,3,10,1.85
4,1,6,7,1.73
9,2,3,5,0.74
30,2,1,1,0.2
12,1,4,14,3.62
53,2,3,4,0.89
59,2,6,3,1.09
47,1,2,15,3.54
22,1,3,14,1.09
74,2,3,5,1.87
6,1,2,4,0.74
7,2,6,77,NA
80,2,4,3,1.22
15,1,7,8,2.06
44,2,4,15,5
29,2,6,10,3.47
6,2,7,15,5
16,1,2,7,1.41
51,1,4,15,5
0,2,7,15,5
28,2,4,6,2
31,1,2,7,1.23
28,2,1,8,1.69
17,2,3,6,1.4
26,1,2,4,0.74
65,1,3,9,3.68
62,1,1,7,1.55
67,1,4,1,0.34
11,2,7,6,0.6
16,1,4,6,1.8
80,2,6,8,4.42
55,1,3,15,5
1,2,4,1,0.08
26,2,2,14,4.07
71,1,3,15,5
34,1,3,8,1.69
52,1,4,15,5
13,1,1,2,0.25
1,2,6,NA,NA
71,1,7,7,2.64
31,1,4,NA,NA
29,1,4,NA,NA
46,1,1,3,0.31
59,1,4,8,3.05
4,2,2,5,0.7
6,2,2,15,5
63,1,3,10,1.01
29,1,1,13,NA
39,2,6,6,1.4
46,1,4,8,2.38
9,1,4,8,2.16
21,1,1,8,1.54
8,2,1,3,0.21
50,2,6,NA,NA
3,1,4,6,1.23
59,2,2,14,3.42
64,1,6,4,1.43
10,1,3,6,1.37
7,1,4,2,0.18
8,2,2,9,2.99
24,1,4,6,1.49
80,1,7,1,0.17
0,2,6,15,5
38,2,4,7,2.62
0,2,3,15,5
38,1,2,7,2.2
29,1,6,12,NA
77,2,4,13,NA
11,2,1,14,2.75
2,2,1,1,0.01
40,2,1,10,2.68
0,1,1,6,0.86
63,1,4,6,1.87
10,2,2,15,3.13
43,2,1,6,1.13
29,2,7,15,5
54,1,2,9,2.52
16,1,4,15,5
11,2,1,1,0.07
65,1,6,6,0.68
1,1,4,12,NA
48,2,3,15,5
70,2,1,1,0.06
2,2,3,7,1.29
43,1,1,6,0.78
53,2,4,5,0.63
16,2,7,4,0.94
31,2,4,5,0.54
3,2,4,15,4.12
9,2,1,3,0.21
17,1,3,15,5
26,1,2,9,2.31
2,2,3,3,0.43
39,2,2,9,1.47
3,1,4,NA,NA
17,2,4,14,5
6,2,6,14,3.29
2,2,3,8,1.76
60,1,2,5,1
16,1,4,8,2.28
17,1,6,6,0.92
19,1,1,4,0.56
30,1,3,14,4.88
5,1,4,5,0.74
5,2,2,NA,NA
17,1,1,9,2.24
51,2,4,15,4.98
8,1,7,NA,NA
29,2,3,15,5
15,2,2,7,1.55
43,1,2,7,1.68
42,1,2,5,1.26
44,2,3,15,2.64
0,1,3,9,0.78
7,2,3,15,5
16,1,3,15,5
0,2,4,5,0.54
77,2,3,7,2.09
41,1,3,15,3.52
8,1,2,2,0.28
44,2,3,4,1.02
12,1,7,NA,NA
19,1,1,1,0
23,1,6,1,0
11,2,2,15,4.04
60,1,4,15,5
66,1,1,NA,NA
10,1,3,7,1.79
16,2,3,15,4.93
0,2,2,14,3.45
44,2,3,6,1.59
80,2,4,14,4.48
23,1,4,6,0.95
18,1,3,6,1.24
19,2,3,15,2.89
1,1,3,2,0.44
63,2,6,15,5
18,2,4,3,0.35
51,2,4,77,NA
80,1,3,9,1.69
13,1,3,5,1
50,1,3,15,5
1,1,1,7,1.74
29,2,3,14,4.42
32,1,4,9,2.99
11,2,6,6,0.92
14,1,4,6,1.34
44,1,6,7,1.73
10,1,4,8,1.38
39,2,6,5,0.91
32,2,7,6,1.03
48,1,7,13,NA
62,1,4,3,0.27
9,2,1,2,0.17
72,1,1,5,0.84
12,2,3,15,2.51
6,1,1,14,2.82
1,2,4,6,0.9
46,1,1,99,NA
0,2,3,10,3.32
79,1,3,7,3.37
62,1,2,15,5
78,1,1,3,0.9
38,1,2,NA,NA
22,2,4,5,0.66
14,1,7,6,1.24
9,2,1,2,0.18
12,1,7,15,4.22
68,1,1,4,1.05
65,1,3,15,5
12,1,4,7,2.68
45,2,6,15,5
19,2,1,7,1.28
5,2,4,10,2.09
12,2,7,6,0.6
65,2,2,8,1.58
36,2,4,13,NA
12,1,3,9,2.24
31,1,1,4,0.6
1,1,1,6,1.59
61,1,3,8,1.18
9,2,3,77,NA
26,2,4,6,2
43,2,3,7,2.09
26,1,3,4,1.27
34,1,1,7,1.06
17,2,4,6,1.51
45,2,7,14,5
80,2,3,5,1.85
11,1,4,15,4.23
8,2,2,13,NA
26,2,4,77,NA
12,2,3,6,0.69
39,2,6,15,5
9,2,7,8,2.23
25,2,3,7,0.51
0,1,7,7,1.65
40,2,2,6,1.23
51,1,7,7,1.98
38,2,3,10,2.6
55,1,3,10,4.21
6,2,1,13,NA
63,1,4,9,2.99
67,2,1,3,0.62
21,1,1,2,0.45
80,2,3,99,NA
61,1,1,4,0.56
4,2,3,15,4.94
68,1,6,9,2.59
23,1,1,6,1.07
25,2,3,6,1.26
7,2,1,1,0.02
57,1,4,7,2.46
52,1,4,15,5
67,2,3,3,0.72
53,2,2,4,0
6,2,3,4,0.74
43,2,7,8,1.54
23,1,1,7,3.03
33,1,2,15,5
41,1,6,7,2.02
2,1,4,5,0.66
40,2,1,7,1.14
41,1,3,14,4.46
58,1,1,NA,NA
28,2,1,8,2.23
19,1,6,7,1.93
80,1,3,5,1.68
33,1,2,1,0.25
6,2,3,14,3.96
63,2,4,6,2.17
0,1,2,2,0.47
74,1,3,4,1.66
2,1,3,10,2.76
9,1,3,9,1.22
7,1,3,8,1.36
80,2,3,4,1.36
8,2,2,9,1.47
0,1,3,6,1.49
5,1,2,77,NA
1,1,1,12,NA
4,1,6,5,0.74
48,2,3,15,4.94
46,1,6,8,1.86
30,1,3,15,4.95
15,1,4,6,0.89
3,1,3,8,1.9
7,1,3,14,3.3
54,2,1,15,3.07
13,2,7,15,5
57,1,4,9,3.37
19,2,2,NA,NA
31,1,4,15,4.16
37,2,4,3,0.56
5,1,3,14,3.3
36,2,3,15,4.12
49,2,2,5,1.26
8,2,3,15,4.36
51,2,3,14,5
46,2,4,5,1.12
16,1,1,7,1.41
26,1,1,77,NA
17,2,3,7,1.41
34,2,6,15,4.95
24,2,1,5,0.25
76,1,4,15,5
0,1,3,5,0.91
60,2,1,3,0.75
11,1,6,10,2.88
15,1,3,14,3.5
50,2,6,NA,NA
1,2,3,14,2.82
40,1,4,14,3.3
59,2,4,10,4.39
4,2,2,NA,NA
73,2,2,5,0.59
39,2,4,14,5
17,2,1,6,1.18
13,2,6,7,1.41
56,2,3,6,2.15
41,2,4,5,0.82
15,1,3,8,1.76
18,1,6,8,2.49
4,2,3,9,2.99
46,2,3,8,2.07
43,2,6,12,NA
36,1,4,6,1.8
22,1,3,7,1.99
75,2,3,5,1.51
4,2,3,7,1.23
47,2,2,7,1.65
80,1,3,7,2.2
64,2,1,4,0.58
3,2,1,7,1.07
14,1,4,5,0.21
22,2,1,1,0.21
39,1,4,15,4.58
38,2,1,5,1.25
8,1,4,77,NA
77,1,4,7,1.79
12,2,1,15,4.98
47,1,3,15,5
45,2,4,13,NA
12,2,4,6,1.39
25,2,4,5,0.54
17,2,4,9,1.87
66,2,2,NA,NA
12,1,3,8,1.72
50,2,1,3,0.62
65,1,3,2,0.71
20,1,7,7,0.28
41,1,3,2,0.54
43,2,2,NA,NA
68,2,2,13,NA
26,1,3,8,2.23
12,2,1,10,2.88
39,1,1,10,1.42
9,2,2,4,0.67
8,1,4,5,0.91
5,2,2,15,5
68,1,1,7,2.08
5,1,3,12,NA
12,1,2,10,2.88
2,1,3,8,1.36
61,1,2,3,0.85
2,2,6,15,4.12
2,1,3,14,3.29
52,1,7,6,1.57
69,1,4,14,4.99
3,1,4,2,0.31
80,1,1,8,4.16
8,2,3,8,1.76
10,2,1,15,5
62,2,1,2,0.51
24,2,2,8,1.96
80,2,3,12,NA
35,2,1,8,1.58
42,1,2,10,2.6
37,2,4,3,0.35
4,1,6,15,5
80,1,3,77,NA
54,2,2,8,2.39
13,1,3,6,0.92
21,1,4,14,4.83
24,2,7,15,5
11,1,1,5,0.84
37,2,3,8,4.33
1,2,1,7,1.74
74,2,4,6,1.64
65,2,2,99,NA
37,1,3,14,3.73
70,2,4,12,NA
62,2,3,3,1.1
11,1,4,9,2.18
55,1,2,14,5
0,1,3,9,2.59
31,2,1,14,5
12,2,2,8,2.06
4,2,3,14,4.81
0,2,1,1,0.07
1,2,4,15,3.25
36,1,2,8,2.06
80,1,3,8,2.82
21,1,4,5,1.44
45,2,6,8,1.38
8,1,3,6,1.4
53,2,4,2,0.55
78,1,2,14,4.71
0,2,3,8,2.06
37,1,4,14,5
6,2,3,7,1.74
53,1,3,15,5
60,2,1,9,2.11
15,1,6,3,0.6
38,2,3,15,2.24
80,2,6,5,0.68
4,1,3,12,NA
19,1,4,7,1.23
20,2,3,NA,NA
30,1,3,10,5
7,2,3,9,1.84
1,2,4,15,0.92
4,2,7,15,5
2,2,4,2,0.21
29,2,6,14,4.03
49,1,6,15,5
41,2,3,5,1
13,1,3,14,2.81
43,2,6,15,5
26,2,4,14,3.29
28,2,1,4,0.74
22,1,3,3,0.64
80,2,4,6,2.57
13,2,1,NA,NA
11,2,6,14,4
37,2,7,14,2.73
53,2,1,12,NA
72,1,2,4,1.13
40,1,2,7,2.62
13,1,1,6,0.78
0,1,2,15,4.74
80,2,4,15,5
44,1,6,5,0.7
72,2,4,4,1.27
12,2,3,NA,NA
0,1,1,6,1.26
54,1,2,99,NA
11,2,1,7,1.51
46,1,1,5,0.84
70,2,4,3,0.75
80,2,3,8,4.42
43,1,7,7,1.07
7,1,7,8,1.86
17,1,2,99,NA
35,2,2,14,2.87
17,2,6,10,2.55
60,1,4,5,0.59
80,1,3,12,NA
30,2,3,2,0.25
46,1,4,3,0.56
58,1,4,15,5
41,1,4,8,2.56
80,1,3,6,1.23
59,1,4,14,5
5,1,7,5,0.82
25,2,3,4,1.63
18,2,3,9,2.98
75,2,2,1,0.07
60,2,3,15,5
39,2,6,15,4.22
9,1,4,7,1.65
80,2,3,99,NA
19,2,3,2,0.21
5,1,1,77,NA
5,2,7,8,1.47
9,2,4,2,0.29
3,1,2,NA,NA
69,1,4,14,5
50,2,1,15,4.61
6,2,1,7,0.02
35,2,3,15,5
48,2,3,15,5
46,2,6,9,2.47
71,1,2,4,0.68
42,1,4,7,3.31
68,2,1,8,3.14
0,1,2,NA,NA
11,1,3,8,2.02
55,2,3,6,2.12
2,2,3,8,1.9
4,1,3,8,1.76
25,2,4,14,3.79
14,1,4,8,2.06
49,1,6,10,2.46
1,1,3,7,1.79
42,2,4,6,1.15
23,2,3,15,5
10,2,3,7,1.23
60,1,1,14,1.96
80,1,3,5,1.87
17,1,1,7,1.14
0,2,4,2,0.4
47,2,6,4,0.64
33,1,3,15,5
16,2,1,NA,NA
50,2,6,NA,0.08
2,2,6,7,1.88
13,2,1,5,0.59
65,1,7,3,0.51
17,1,6,5,0.91
66,2,6,4,0.94
19,1,4,13,NA
2,2,4,14,3.79
1,2,2,8,1.85
47,1,2,15,5
2,2,1,10,2.29
19,1,3,4,0.69
60,2,1,15,2.79
20,1,4,9,2.18
1,1,1,6,1.16
51,2,6,15,0.2
34,2,1,4,0.74
0,2,3,14,4.22
39,1,1,3,0.62
2,1,1,2,0.18
41,1,3,14,2.46
48,2,3,15,5
31,1,6,15,5
12,2,3,8,1.9
29,2,1,7,1.65
58,1,3,6,0.92
60,1,1,5,1.1
42,2,6,NA,NA
78,2,3,6,1.69
51,2,1,6,1.29
0,1,2,14,4.12
55,1,3,15,5
47,1,1,14,2.18
57,2,3,NA,NA
17,1,7,4,0.96
63,1,6,9,2.47
34,2,3,14,3.22
59,2,3,15,5
14,2,2,6,0.94
13,2,2,1,0.02
72,1,4,15,4.12
57,1,4,10,2.89
80,1,3,7,2.97
7,1,1,9,1.63
3,1,3,14,2.99
3,1,6,4,0.63
58,2,1,15,5
51,2,2,7,0
71,1,2,4,1.05
1,2,3,14,4.17
16,1,4,3,0.45
0,2,1,9,2.11
0,2,2,3,0.54
64,2,6,7,1.9
9,1,3,6,1.13
44,1,4,15,5
9,2,3,15,5
46,2,6,3,0.88
9,1,3,6,1.49
74,2,6,12,NA
3,1,3,10,1.91
60,2,3,10,4.39
12,1,3,14,3.17
33,1,1,14,2.82
48,1,3,4,0.95
36,1,3,15,4.53
26,1,4,14,3.62
79,1,4,7,1.68
63,2,3,9,4.78
48,2,2,3,0.65
0,2,3,7,1.57
19,2,7,14,2.1
1,2,3,9,1.72
65,1,2,7,1.23
80,1,3,8,3.12
66,1,4,2,0.31
7,1,1,99,NA
59,2,4,15,5
53,1,6,6,1.07
55,2,2,NA,NA
18,1,4,77,NA
28,2,4,5,0.91
2,2,7,14,2.3
11,1,1,9,1.47
8,2,1,5,0.74
14,1,4,5,0.21
29,1,4,14,4.28
14,2,3,15,4.93
11,1,3,14,3.45
6,2,1,4,0.89
80,2,3,12,NA
70,1,3,9,3.62
14,1,4,6,0.89
47,1,7,6,1.09
9,2,1,2,0.18
0,2,3,15,5
59,2,1,10,1.42
8,2,3,8,2.14
50,1,4,15,5
14,2,6,15,5
35,1,3,15,5
5,1,1,99,NA
3,1,2,3,0.51
17,2,4,9,1.94
62,1,4,99,NA
34,2,7,15,4.12
35,1,3,14,5
80,1,7,7,2.76
35,2,7,4,0.97
73,1,2,14,2.64
75,2,4,6,1.88
55,2,2,9,2.31
58,2,2,6,1.36
6,2,1,4,0.46
5,1,2,9,2.11
26,2,3,13,NA
25,2,3,7,1.65
48,2,4,15,5
38,2,3,15,5
57,2,3,14,3.99
80,2,3,7,2.68
80,2,3,15,5
76,2,1,99,NA
19,1,3,15,5
53,1,2,8,1.76
19,1,3,15,5
55,2,3,14,3.3
64,1,1,5,1.51
36,2,4,8,2.06
15,1,2,6,0.88
0,2,7,7,1.73
80,2,3,6,2.1
19,1,4,4,1.13
70,1,1,14,3.16
76,1,1,4,1.12
3,1,3,4,0.78
23,1,7,14,2.1
51,1,1,10,4.52
78,2,3,15,5
5,2,1,15,3.99
8,2,1,12,NA
66,1,2,3,0.3
80,1,4,4,1.33
14,2,2,9,3.17
49,2,3,15,4.93
1,1,1,12,NA
51,2,6,8,2.24
48,2,3,3,0.72
80,1,1,NA,NA
34,1,2,4,0.67
63,2,1,7,2.18
1,2,1,15,5
62,2,2,13,NA
60,1,2,6,2.09
80,1,3,14,5
6,1,2,15,5
16,1,2,9,2.74
1,2,3,9,1.22
16,1,2,2,0.26
2,2,3,6,0.82
5,1,6,9,2.37
0,1,3,7,1.98
15,1,3,15,5
19,1,7,9,2.35
2,2,3,9,1.69
39,2,1,6,0.61
48,1,4,9,2.88
7,2,2,NA,NA
19,2,3,2,0.3
30,2,3,7,2.18
80,1,1,6,1.05
13,1,3,8,1.86
63,1,2,NA,NA
7,1,6,15,5
3,1,3,10,2.89
24,1,4,5,0.72
7,1,3,14,2.55
80,1,1,9,2.99
80,2,3,15,5
34,2,7,9,3.14
16,1,1,7,1.44
80,2,3,5,1.91
42,2,1,14,2.82
6,1,4,4,0.33
23,2,2,NA,NA
20,2,7,15,5
68,2,2,3,0.7
44,2,3,8,1.83
25,2,1,4,1.07
1,1,4,2,0.24
31,2,1,12,NA
0,1,1,15,3.84
0,1,3,6,1.49
66,1,7,6,1.88
9,2,1,3,0.46
79,2,3,6,1.87
7,2,3,7,1.32
37,2,3,14,3.73
45,2,3,8,1.58
7,2,1,9,1.47
66,2,3,6,1.82
25,2,7,12,2.11
19,1,4,3,0.35
23,1,4,14,3.72
19,2,2,9,2.11
49,1,4,3,0.52
16,2,1,9,1.47
17,1,6,8,1.38
62,2,1,9,1.93
75,1,4,2,0.81
29,1,1,7,3.4
59,1,3,15,5
9,2,1,15,0
18,1,3,15,5
80,1,3,14,5
47,2,6,8,2.06
8,2,4,8,2.41
17,1,6,14,2.76
60,2,2,3,0.31
60,1,4,14,5
42,2,4,6,0.95
17,2,1,8,1.83
19,1,4,13,NA
49,2,4,10,2.21
44,1,1,14,2.64
6,2,4,9,1.5
30,1,4,14,3.98
27,2,2,10,5
39,2,4,8,2.59
23,2,2,14,4.12
5,2,4,1,0.2
72,1,3,10,4.53
47,2,3,15,5
35,2,4,10,1.4
16,2,3,15,2.24
64,1,4,8,2.87
49,2,1,3,0.42
38,1,7,6,1.03
26,2,2,99,NA
11,2,3,14,2.81
56,2,4,15,5
5,2,3,4,0.78
0,1,6,99,NA
41,1,4,6,2.18
64,2,3,15,5
11,1,2,5,0.61
24,2,4,77,NA
63,2,1,3,0.89
7,2,1,14,3.25
8,2,4,6,1.31
58,2,3,5,1.43
13,1,2,NA,NA
33,1,1,2,0.17
55,1,4,13,NA
1,1,4,9,2.03
46,1,4,77,NA
18,2,4,NA,NA
10,2,4,8,1.36
13,2,4,3,0.37
58,2,3,15,5
11,1,4,6,0.89
20,1,3,5,1.27
57,1,3,8,1.31
25,2,1,6,1.49
7,2,7,5,1
71,1,4,3,0.35
10,1,2,13,NA
16,1,4,9,2.47
12,2,1,7,1.73
69,2,3,15,4.12
33,2,6,99,NA
0,2,6,NA,NA
5,1,3,NA,NA
11,1,2,8,1.6
55,2,4,15,5
15,2,1,3,0.21
6,1,6,14,3.29
9,2,3,3,0.67
72,2,3,15,5
10,2,2,5,0.74
66,1,4,6,1.59
28,2,1,4,0.67
45,2,3,14,4.04
66,1,2,9,1.47
60,1,3,7,2.18
7,1,3,15,5
14,2,1,1,0.12
33,2,7,7,1.17
25,1,6,15,4.94
7,1,2,8,1.76
2,1,3,8,2.48
57,2,4,7,1.98
61,1,4,6,2.55
48,2,6,15,5
46,2,1,15,5
16,1,3,15,5
8,1,3,9,1.93
50,2,4,8,2.49
17,2,2,7,1.56
15,1,4,77,NA
29,1,6,6,2.27
54,1,3,15,5
16,1,7,7,1.99
7,2,2,15,4.04
14,2,3,10,2.29
51,2,4,8,1.98
41,1,2,5,0.99
8,1,3,8,1.72
8,1,4,5,0.66
67,1,7,99,NA
35,2,3,15,5
0,2,1,3,0.42
10,1,3,15,5
43,1,2,10,2.67
0,1,4,5,0.82
45,2,6,4,0.74
39,2,4,6,1.16
1,2,1,7,1.23
58,1,3,NA,NA
14,1,1,2,0.25
13,1,6,15,5
24,2,3,9,3.77
38,2,4,2,0.26
4,1,3,10,2.67
34,1,2,14,2.87
55,1,4,7,2.1
51,2,4,13,NA
5,2,3,14,3.3
13,1,2,3,0.58
80,1,3,13,NA
9,2,7,77,NA
14,1,4,NA,NA
32,2,1,3,0.58
5,1,3,7,1.44
80,2,3,15,5
3,1,1,9,2.06
13,1,3,15,5
7,2,4,7,1.44
31,1,3,12,2.1
39,2,2,8,1.38
5,1,6,15,4.53
29,1,4,14,3.97
10,2,1,99,NA
80,1,4,2,0.83
61,1,3,6,0.93
10,2,1,8,1.54
42,1,2,7,0.74
0,2,1,9,1.94
80,2,3,99,NA
2,1,4,2,0.18
61,1,4,1,0
23,2,4,4,0.94
2,1,3,8,1.36
5,2,1,2,0.4
67,2,2,3,0.84
2,1,4,10,2.46
63,1,2,3,0.88
1,1,7,2,0.35
13,2,4,7,1.1
38,1,3,3,0.72
40,1,3,6,1.37
50,2,2,5,0.59
27,1,1,NA,NA
8,2,1,15,5
59,1,6,8,2.93
10,1,1,9,1.94
70,1,1,2,0.64
2,2,1,6,1.24
40,1,3,5,1.85
18,1,1,10,2.68
40,1,3,2,0.25
0,2,3,12,NA
22,1,6,15,5
18,2,3,5,1.19
5,1,2,6,0.92
13,1,4,13,NA
9,2,2,14,3.72
38,2,3,15,3.52
49,2,7,3,0.84
25,1,1,9,2.55
3,1,1,77,NA
7,1,1,99,NA
7,2,1,10,2.36
1,1,3,6,1.34
10,2,2,9,2.11
76,1,1,10,4.59
66,2,3,10,4.06
39,2,1,10,4.14
30,1,6,15,5
54,2,3,15,4.22
15,2,3,14,4.04
35,2,6,8,1.72
0,2,4,4,0.8
33,2,3,15,5
34,1,3,8,1.8
65,2,4,13,NA
59,1,1,14,3.98
31,1,3,14,1.09
19,1,4,NA,NA
33,1,4,15,5
4,2,3,15,3.52
37,1,1,7,0.02
16,1,6,NA,NA
0,1,3,14,4.32
18,2,4,4,0.85
13,2,3,15,5
5,2,4,14,3.3
12,1,4,6,1.49
26,2,1,14,4.33
13,2,1,6,1.13
15,1,3,8,2.07
73,1,3,3,0.92
2,1,1,12,NA
66,1,3,10,4.08
51,2,1,9,1.49
75,2,4,7,3.37
1,1,3,8,2.06
15,1,7,4,0.69
70,1,1,5,0.82
22,1,1,14,2.18
42,2,1,7,1.44
65,2,4,4,0.95
0,1,1,7,1.06
9,2,6,NA,NA
78,2,1,9,2.47
0,1,3,7,0.98
7,1,2,7,1.3
3,1,3,15,2.55
4,2,1,6,0.92
9,1,7,15,3.74
7,1,4,13,NA
26,2,4,14,3.79
39,1,3,6,2.72
14,2,4,3,0.37
1,1,7,15,1.67
29,1,7,13,NA
16,1,7,10,3.24
19,2,3,6,1.09
21,1,7,8,2.6
40,1,3,8,4.16
14,1,2,7,2.14
7,1,3,5,0.87
75,1,1,NA,NA
56,2,4,4,1.26
61,2,1,5,0.99
36,2,1,10,2.88
61,1,2,4,0.6
9,1,4,6,1.24
50,1,1,15,4.61
66,2,2,6,0.92
1,1,2,8,1.86
0,1,4,15,4.48
65,1,4,9,3.43
72,2,3,14,4.71
65,1,4,2,0.82
8,2,3,9,1.84
40,2,1,14,3.91
11,2,1,7,1.23
4,2,4,NA,NA
47,2,2,8,2.48
80,1,1,2,0.5
8,2,2,4,0.62
27,1,3,8,2.97
41,1,4,4,1.6
64,2,4,15,5
27,1,1,12,2.89
19,1,4,8,2.28
7,2,4,15,5
40,1,3,15,5
10,2,1,4,0.57
59,1,3,6,1.69
14,1,3,4,0.63
17,2,4,3,0.5
13,1,1,7,1.23
6,2,1,4,0.62
49,2,2,6,1.24
5,2,4,8,1.51
23,2,7,5,0.75
35,1,3,1,0
56,2,3,15,5
0,1,1,6,0.61
5,1,6,15,5
61,1,3,15,5
61,2,7,4,0.74
80,1,3,4,1.52
1,1,3,15,5
32,2,6,9,2.88
9,1,2,4,0.63
63,1,7,6,1.53
9,2,1,2,0.23
10,2,1,4,0.38
80,2,3,6,2.12
63,1,1,4,1.07
22,1,2,15,5
3,2,1,12,NA
69,1,1,3,0.92
10,2,6,14,1.03
72,1,3,5,1.26
20,1,3,15,5
74,1,1,6,1.54
56,1,4,7,2.11
38,2,6,5,0.7
9,2,1,15,4.61
50,1,3,8,2.69
80,2,3,13,NA
